lmrse_1;lmrse_2;lmrse_3;lmrse_4;x;c1;c2;cluster
-0.321101408;-0.623682153;-1.26321968;0.12090648;0.798646008;1;-0.247996252;881
-1.457074795;-0.20156492;-0.342180964;0.384538565;1.729205354;1;-0.142470475;882
1.387020602;-0.896036021;0.514474177;0.98677791;-1.552221576;0;-0.605277206;883
-1.000862908;-0.092209096;1.028896912;0.147866524;-1.817065545;0;0.072865932;884
-2.504356928;0.478015998;-0.114919875;1.252560661;-0.025402412;1;-0.967725715;885
-0.972626441;-0.171032874;-0.381035689;-1.557222375;-0.727227033;0;-1.124633746;886
0.086186366;-0.976871712;-0.97642513;1.29522732;2.032505835;1;-0.115704498;887
0.741051917;1.269204152;-0.345754349;2.15560579;-1.701249652;1;-0.207760822;888
-1.184809167;-0.084248991;-0.81589459;0.053432073;0.181281193;0;-0.924307253;889
1.037684048;1.145232404;-0.396369146;-1.896453461;2.369502929;0;0.033105572;890
-2.275870539;-0.976676817;-0.220824277;0.295248391;-0.318515097;1;-1.460746475;891
-1.221801887;0.364527689;-0.667083573;-0.190515305;0.523980604;1;0.937384659;892
0.172491704;0.160475506;-0.202195317;1.45727736;1.796097727;0;1.848176673;893
-0.287977889;0.126611988;1.005373925;-0.446451403;-1.38121074;1;1.069219486;894
0.259190811;1.008934403;-0.260931079;-0.686495015;0.396389806;0;-1.355601436;895
-1.706135607;0.307957114;1.85255409;1.269063364;-0.924178737;0;-0.204096542;896
-0.204827432;-2.172776659;0.288686611;0.336695475;0.929283713;1;-0.155684238;897
1.881810622;-0.384826343;0.076361397;0.038513373;0.013186597;1;-0.661659002;898
-0.107543955;-0.150169535;1.563498331;-0.552267999;-0.84858466;0;0.349825411;899
1.909910444;-0.357052339;-0.421001262;-0.465019294;-1.751417549;0;0.353022286;900
-0.044843684;1.742411054;0.640498591;-1.110649397;-0.291571573;0;0.690269733;901
-1.529135153;-0.055507918;-0.717130246;-0.697933674;-0.132905613;1;-1.014280263;902
0.543622824;-0.788412115;1.510799277;-0.215707532;0.823829015;1;0.359763379;903
2.070729416;0.469043626;-1.502981283;-0.604449936;2.049070035;0;-0.138808875;904
-0.424429819;-1.63042581;-0.521699195;-2.35825928;0.911670735;1;-1.349660286;905
0.710222975;0.142126505;1.342311629;-2.21879329;-2.122579079;1;-2.026499978;906
-1.682195002;-0.990715195;-0.039552521;0.683651491;-0.253804598;1;-1.292188121;907
-0.030433478;0.538654645;0.365345781;-0.820868719;1.366518789;1;-0.77826523;908
0.239634619;-1.769747692;0.386900481;-0.514929837;-0.667794621;1;-1.096038947;909
-1.489217518;-1.054835658;-0.220717989;0.157270745;-0.089285072;0;0.622233507;910
-0.895997672;0.687506273;-2.027508242;0.298783371;-0.715359961;1;-0.029531115;911
0.792098979;-0.622769177;0.38428688;0.390268856;-0.437212144;1;0.723192428;912
0.431688819;0.92561921;-0.77899066;0.46863151;0.408875803;1;-1.32907279;913
-0.972298721;-0.344885471;-0.269675935;-1.202422397;1.7059931;0;-0.794160128;914
-0.272086799;-0.331992398;-1.334697303;-1.426525851;1.374735931;0;0.355305352;915
-0.0811841;-0.496528869;1.820768057;-0.664114473;0.199615562;1;-0.016036684;916
1.379067108;-1.456831273;1.386310301;0.437522149;1.130134471;1;-0.250066065;917
-0.61732516;1.98113829;0.720159441;1.455296249;0.404383557;0;-1.321786862;918
0.132312012;-0.285493915;0.94080169;-0.524287204;-0.726884258;0;0.980749069;919
1.116592487;1.174204491;0.266291575;-1.244311567;-0.370282738;1;-2.184217755;920
-0.208324744;0.76048411;-0.134184067;1.800431188;0.798676873;1;1.059164084;921
-1.522178427;0.598579018;-1.130626554;-0.6814765;0.934752005;1;-1.153192284;922
0.175141504;-1.238919525;-1.934703947;0.684906815;0.183033763;1;-1.053082208;923
-1.984577581;0.041717717;-1.192577936;0.048380986;0.08419669;1;0.282980254;924
0.311861563;-1.679994739;0.950113033;1.517790172;-0.060137866;0;-0.53570211;925
-1.448091556;1.4272289;-0.163503617;-0.403394196;-0.14218663;0;0.132086906;926
1.043178146;-0.805091617;0.362973762;-0.662610245;-1.017129787;1;0.597152592;927
-1.418077962;-0.16511861;-0.420321376;-0.0508653;-0.001570793;1;0.69701719;928
1.077050748;-0.420810597;-0.644559742;0.273010173;-0.594517053;0;-0.116673526;929
-2.448877483;0.718621034;-0.096780802;1.825011822;-0.429660787;1;-0.497027809;930
0.303867083;-0.207765827;-0.381755139;-0.343879051;-1.364969101;1;1.664436069;931
1.16005647;-0.552729063;1.215380556;-0.501463912;-0.657087857;1;0.626582838;932
0.966252964;-0.81360969;-0.253997698;-0.544566763;0.966471094;1;-0.000906009;933
-0.420130281;-0.90475301;0.185058852;-0.420091057;-1.166660208;1;-0.115142124;934
-0.645532726;-1.583896135;0.186324804;1.568590014;-0.539228792;0;-1.458289952;935
-0.502663912;-0.134310255;-0.041373569;1.738084889;-0.139030288;0;1.634371387;936
-1.140355202;-0.991449648;0.413565247;1.26257119;-0.620573047;1;-0.687876169;937
1.286167882;1.006920546;0.367008572;0.059905098;-0.198676906;0;1.313986275;938
-0.715351197;-0.71626135;-0.398241693;0.58925958;0.906146846;0;1.163434126;939
0.559694216;-0.153461959;-2.562006159;-0.181184347;0.648413272;0;1.016744806;940
0.896374211;-0.70274783;1.282965158;1.64441425;1.578155405;1;-2.414068401;941
-0.46272129;0.418643641;-0.323800942;1.313939095;-0.576375098;1;0.30803425;942
-0.573291195;1.756165189;0.069523353;-0.569948805;0.017836836;1;0.870082209;943
-0.028286127;-0.00719587;-0.834830297;-1.06576634;-0.277978619;1;0.381016321;944
0.534219254;-0.22517305;-0.536317401;0.685649164;0.385761912;1;0.022334052;945
-0.297370573;0.037041189;-0.91290747;-0.645219995;-0.263454547;0;-0.070373473;946
1.105590807;0.610202534;-1.192189409;-1.040223273;-1.282369175;1;-0.237500723;947
-1.072083539;-0.66606093;1.637783801;0.373053447;1.640921333;0;0.982084876;948
-1.215559831;-0.856862339;2.590630816;0.124698253;1.087798839;1;0.38693941;949
-1.118968729;0.697297225;-0.20043186;-0.790945981;-0.864469575;1;-0.019058995;950
-0.020864095;-1.468804447;0.455977396;0.48227437;1.337464912;0;-0.383298055;951
0.537763012;1.257734287;-0.029512836;0.755954295;0.931028672;1;0.609566764;952
0.626352396;-0.080110505;-0.422289721;0.226174514;2.13247328;1;0.199515622;953
-1.424391304;0.198541941;-0.901148262;1.442409153;-0.251062203;1;1.671197678;954
0.361974547;-0.921989777;-1.19319258;0.246458649;1.526758925;0;1.217941546;955
-0.747272095;-0.815145836;1.652273936;-1.049501898;-0.408526832;1;0.879369254;956
-1.916680766;-3.401139311;0.12474907;0.683403438;-1.103737284;0;0.626975026;957
0.162621228;-2.288094974;-0.827449717;-0.000179622;1.20096571;1;-2.705919962;958
1.23433307;0.527552112;1.439876095;-0.061357666;-0.013929071;0;0.805862012;959
0.237357606;0.380663394;-2.192129467;-0.083957381;-0.454914694;1;0.195674215;960
2.242674266;-0.278424097;-1.330152905;0.155663896;2.845677346;1;-0.381018419;961
0.389962022;-0.38478111;-0.80695895;-0.118639113;-0.232903183;1;1.068325553;962
-2.784388955;-0.432944695;0.191771545;1.202343184;0.833123449;0;-0.535327257;963
-1.596344925;1.082467597;0.607983214;-0.388595971;0.54106887;1;-0.739917855;964
0.379505239;0.480940917;-0.348988445;-0.315911929;-0.000595117;1;-1.51133082;965
2.939319288;-0.911912747;-1.69586385;0.046203473;0.923644697;1;-1.479831134;966
-1.819848368;0.359006235;-2.37927401;-0.393227943;1.301936272;0;-0.902981601;967
1.359180244;-0.093655295;-0.524731198;-1.24497169;-0.052091843;0;1.826005741;968
-0.815675089;1.193478221;0.07429957;-0.011365662;-0.425942345;0;-0.641785998;969
0.133173411;-0.779374003;1.487686254;-0.563732796;-0.363667287;0;0.600767133;970
0.287084434;0.785346558;0.781172101;1.358073822;1.001469945;1;-0.517764749;971
-0.432390944;-0.095161777;1.482175201;2.315985792;-2.423065953;1;-2.190355924;972
1.309047591;-1.064103751;-0.668024742;0.679963034;-0.697590414;0;1.301256562;973
0.177289199;1.532605703;-0.534460985;-0.884386496;0.371207914;0;0.583163427;974
0.907580347;-0.754733611;0.590041501;-0.237970455;-0.361344034;0;0.680688564;975
-1.584033923;-0.002068118;-0.315873451;1.680633289;0.783417066;1;1.564565197;976
0.108598011;-0.834214074;1.122278696;-1.036640253;0.604809319;1;0.308211995;977
-1.326640133;0.278893688;-0.573331305;0.131072527;-0.581209665;0;-0.606838973;978
1.778071132;1.064315574;-0.17081674;-2.191831032;0.508160484;1;0.160876343;979
0.107752586;0.476394239;-1.123919196;0.437297546;0.833714658;1;-0.046818594;980
-1.087570772;0.068942342;-0.605134736;-0.157302952;1.068083845;1;-0.479065558;981
1.817399373;-0.009759155;-0.276399214;-0.223671707;0.042868157;0;1.401357841;982
0.753879331;0.798872922;-0.048028651;-1.323247689;-1.931135249;1;1.021924649;983
2.385940772;0.520835416;0.104111725;-2.427452136;-0.31837;1;0.870933178;984
-0.059031466;-0.606106425;0.753154254;1.474747747;-3.198704865;1;-0.095665854;985
0.939829408;0.540132419;-0.851747679;0.729760887;0.279194172;0;1.656594512;986
-0.87255561;-1.196172927;1.785690533;0.123381772;1.621903362;1;-0.284252516;987
0.523082478;-0.51714112;0.546434671;1.535931751;1.403082287;0;-0.106651724;988
1.339677467;0.523029517;0.728869137;0.79159257;0.636373005;1;1.309381783;989
0.498953661;-0.207551904;0.148519954;-1.130589081;1.521553012;1;-0.689312229;990
-0.836811908;-1.308884826;1.739596285;-1.161816506;0.172825495;1;0.850553361;991
0.484514023;0.445571932;1.145915825;-0.393717429;-0.500675899;1;-1.974899466;992
0.393511634;-0.019885192;-0.121012613;-1.435549757;1.569019448;0;-1.468872969;993
1.159266076;-3.085026977;-0.844396322;-0.339362957;0.372123021;1;-0.017646602;994
-0.452284696;0.24528452;-1.909350843;0.817333125;0.26736088;0;-0.659548421;995
0.879391399;-0.92697279;-0.522494384;-0.517104163;-0.457833081;1;1.630292579;996
0.155627731;-0.134878453;0.192229251;0.30376575;2.275558335;0;0.633089909;997
1.789192727;-0.221355449;-0.598974628;-0.120446148;0.041025736;1;1.533037622;998
-0.334559147;-0.380346126;1.059524484;1.104544592;0.807509897;1;-1.484301832;999
-0.653513483;-1.500430821;0.464688112;1.004065801;-0.703674999;0;0.192213085;1000
-0.040720599;-1.787488044;-0.453398582;0.852570447;-0.279533476;1;-0.682323468;1
-0.591284715;-1.154832657;-0.943133798;1.110553761;-0.341631482;1;1.06704597;2
0.364353165;0.948837213;1.554225539;-1.287726934;-0.266936348;1;0.969382832;3
0.841676475;-0.71650499;-1.603912191;0.157581174;-1.64956204;1;-0.367955739;4
2.068413519;0.760622682;-0.040182714;0.799098378;-0.820547056;0;0.441489774;5
0.551205647;0.717373399;-0.275309493;-0.917898409;1.604029938;1;-0.268164704;6
-0.919942653;2.11633877;0.856759998;-0.52546043;1.830293788;1;-0.48532329;7
-1.096908846;-1.18260803;-0.056556547;0.429295184;-0.06813867;1;-0.937071209;8
0.755359679;0.146788151;-1.142828868;-1.083171099;-1.483595571;1;-0.417724538;9
0.860196814;0.251882368;-0.627396357;0.385443341;2.234707282;1;-0.216309898;10
0.239620345;-2.163913126;-1.711436172;-2.834582112;1.427974612;1;-0.285413617;11
-1.523719643;-1.191392605;0.481099756;0.040409241;0.177282194;1;-1.659258865;12
0.015162059;0.648308822;-0.538944907;0.289173203;-1.049389399;1;-0.605300025;13
2.035785375;-1.011264108;-0.158305818;-0.450879307;1.663476319;1;-0.897942858;14
-1.481667132;-0.466952795;0.082854295;0.631598826;0.549925707;0;0.67852317;15
-0.344005273;-2.121754206;-0.175725912;0.18532018;-0.160263519;0;0.465427201;16
0.058815664;-0.540315561;1.294943485;0.500184753;1.340512308;0;0.117436928;17
-0.658084615;-1.609816566;0.532289267;2.523931973;-0.350440687;0;0.219526927;18
-0.278448397;0.03518788;-0.869512663;-0.576654636;-0.057494359;0;0.915883592;19
0.259120659;-0.304825643;0.475677181;1.435287251;-0.223084498;0;-1.155812492;20
-1.130297957;1.35548229;-0.793053081;-0.071074873;-1.031207085;1;-1.527065224;21
-0.175306203;1.669324457;-0.604553067;0.991132901;-0.832012659;1;-2.392577946;22
0.066850383;0.595193532;-0.066719002;-0.774243725;0.936435008;1;-0.045826682;23
-0.447875491;1.212197633;1.175986551;1.213660596;-1.37346809;0;-0.658506839;24
-0.831718429;0.112705868;-0.515680861;-0.021174402;1.201633425;0;0.010547869;25
-0.263251624;0.420440607;0.560197237;1.454464554;0.923883242;0;0.287948729;26
-0.138898706;0.798740534;-0.950209174;1.761123497;0.403190064;1;-0.015955974;27
1.864904343;0.527190803;1.625948041;0.745407086;-0.2287023;1;-0.33848102;28
0.689196694;0.56956185;0.139435279;-0.763090278;-0.220424561;1;0.339629211;29
-1.736330815;-0.464035463;-0.776384502;-0.308471342;0.578368856;0;-0.44182586;30
0.015008106;-1.059081416;1.334611563;0.354164462;0.034238456;1;-0.267620128;31
2.147583671;-0.0739763;0.931210637;-0.196807659;-0.949345939;1;-0.158593627;32
0.50831113;-2.126377225;-1.208938981;-0.485448222;1.812251907;1;-0.589105588;33
-0.301654093;0.291663696;0.581842435;-0.598340855;-0.375449118;0;0.951754584;34
-0.866211879;-0.797764004;-0.440863929;1.449440547;-0.620778972;0;1.150210322;35
-2.24045022;-0.49160051;0.121505674;-0.133672333;1.43798398;0;0.381902354;36
0.827650664;1.10027133;0.100043243;1.049264075;-0.217669295;1;-2.344255217;37
0.367107341;-0.687706037;1.304850598;1.198887844;-0.68124473;0;-1.140463921;38
-0.167768222;0.571522396;0.526050776;-0.375884908;0.197596664;0;-2.037859529;39
-1.321687255;0.628146877;0.67229535;0.920532434;1.25417944;1;1.10013998;40
0.691724705;1.99701441;-0.839199117;-0.685769639;-0.552168993;0;-0.222999092;41
-0.777025709;0.164074715;-0.103432663;-0.291667179;-0.455596287;1;-1.027591814;42
-1.134263735;-1.435291925;1.121368656;-0.651255168;0.035580078;1;-0.824601712;43
-1.739201919;0.763171007;-1.130302526;0.203493018;-1.077715634;0;1.405186259;44
-2.017498784;-0.660365081;-0.62221305;0.380562208;-1.495232959;1;0.647087978;45
-1.848574905;-0.549533818;0.326365789;0.138998614;0.187175566;1;2.509298631;46
0.560873556;1.680618758;-0.060419116;1.013111301;-0.612545118;0;1.488421532;47
0.443974071;-1.144780323;0.543403444;-0.824224029;-1.04815146;1;-1.924185715;48
-1.284540388;1.228963291;-0.3495366;-0.547232692;0.768491098;1;1.513038369;49
0.626219997;-1.173793101;-1.121539875;0.708288292;0.651274944;1;-0.674447503;50
-1.438959438;-0.583258208;0.218312046;-0.829814621;0.878068392;1;0.164012723;51
-0.217627194;0.417705601;-0.583596031;0.417949772;-0.56609214;1;-0.876213424;52
-0.644622184;0.796441677;-2.072104306;-1.33250809;-1.582574932;0;1.319257302;53
0.634394704;-1.101863679;2.383757303;0.168529218;0.678708895;0;0.403007592;54
0.486395347;1.641817225;0.961505143;-0.197019386;0.588313892;1;0.388346206;55
-0.226926191;-0.104940186;-1.833154482;0.999360948;0.123518004;0;-2.570472338;56
-0.339783363;0.797511661;-0.290763206;-1.68161751;1.006922797;1;1.44315643;57
-0.539265293;-0.055970445;-0.612309076;-0.021897978;0.044768847;0;2.315802233;58
-0.775001671;-1.4058246;-0.287907296;-0.274763497;2.542922276;0;-1.559945744;59
1.481488683;0.139409398;-1.599601382;-0.650293945;-1.455755207;0;2.58772458;60
0.10462688;1.785687689;1.131185523;1.91565905;0.377695572;1;-1.981552856;61
-2.237725554;0.808573561;-0.867285525;2.095432874;0.670636755;1;-1.055753396;62
0.006628124;2.160234443;1.787194425;0.8913102;-0.201968651;0;-0.931929371;63
0.685485397;-0.591208526;-0.209812387;-2.211896176;-0.765887189;1;-1.448181172;64
-1.618382475;1.775877052;0.294827361;2.269908435;2.004470023;1;-1.009025836;65
0.996289227;1.845695523;-0.860267548;-1.315656832;0.014798421;0;0.220121247;66
0.405345109;-0.23917989;0.822151108;-0.629832691;-2.211983559;1;-0.160164686;67
0.605973357;0.564852623;-1.570506037;0.317285488;0.232079506;0;-0.754459335;68
-0.187543588;0.976566783;-0.225030891;0.313423978;-0.08399823;1;-1.287168676;69
-0.594795482;-2.163081735;1.547647734;0.237438817;-1.122445498;0;-0.891673055;70
-0.861555497;0.641498508;-0.221722451;0.051662513;0.77537813;1;2.351532962;71
-0.649787616;-0.025298879;-0.615198475;0.095431558;-2.270688973;0;-0.075974418;72
-0.963217241;-0.179828141;0.241095595;-1.1472946;-0.641059426;0;1.532919427;73
-0.493652003;-1.594138494;-0.17976886;-0.194270521;0.677079638;1;-0.884478922;74
-2.10239532;1.083349114;0.202421799;-0.315281723;0.68639335;0;-0.087960347;75
1.277743508;-0.277517028;-1.232364329;2.059158832;-0.827880428;1;1.572161954;76
-0.981244525;1.674018993;-1.515848525;0.309283524;2.48856168;1;0.462343922;77
-0.097436616;0.584768149;0.093835577;1.002654598;-1.601904515;1;-0.565592342;78
-0.642769;-0.717080364;-0.513831297;-0.838207279;-2.442072057;0;0.948106788;79
-0.044729693;1.827699098;-0.403626339;-0.913231118;-2.113600606;0;-0.740299692;80
1.451413732;-1.877948025;1.100647411;-0.506262315;-0.175456376;0;-0.195028762;81
-2.373785026;0.550825347;-0.361562383;0.38564227;1.86453645;0;-0.530124414;82
-0.949304495;-0.971619686;1.396930969;-0.252791357;0.161974626;1;0.803739932;83
-1.232812941;-1.714111199;-2.79208375;-0.52153603;0.25275622;1;1.170458078;84
0.477903998;0.696021246;-0.708280619;-0.348292557;-1.085221917;0;-0.19290659;85
-0.829310129;-0.767758827;1.580939929;1.219663437;1.308715958;1;2.0551755;86
-0.118601608;0.39632311;-0.918491886;0.053096769;-0.083746268;0;-0.313209629;87
0.466384109;0.442514234;-0.737237556;-0.261765107;0.69390558;0;1.029070194;88
2.089964028;-0.354089986;-0.706792391;0.179728994;2.228806096;1;0.919123857;89
-0.220572387;1.456645485;-0.137386861;0.67603753;-0.560245197;0;-0.596288728;90
-1.8630284;0.39253752;0.129286489;-1.937255701;-0.730269412;0;-1.106575977;91
2.318819208;-0.621080584;0.301358877;0.061947682;1.142215563;0;-0.60310939;92
0.420803837;1.337353825;0.508445225;0.130478145;-0.602655816;0;-1.132717961;93
-0.954231735;-0.383164445;0.094721524;-0.99884019;0.502518815;1;-0.750019227;94
0.664195444;1.071627471;0.365926928;0.933017255;-1.653382181;0;0.120285434;95
1.146255779;-1.09885679;-1.112687742;0.614033412;1.949311949;1;-0.440789266;96
0.535683171;-0.885348966;-0.927475617;0.153015658;1.844940835;0;-0.274183098;97
-0.101350053;-1.015282654;0.426028539;-0.841059138;0.069573412;1;0.611558465;98
0.153959031;-0.683487305;0.622916876;1.719431138;-0.62119129;0;0.233648703;99
-2.945201451;-0.677245276;0.573584551;-2.291223719;2.944880005;1;1.314439525;100
-0.100617971;-2.10890582;0.758970515;1.223637679;-0.773098708;1;-1.057433428;101
-0.393522238;0.186300621;-0.467973052;1.110744349;-1.403441041;0;1.81608394;102
-0.627232201;-0.492199292;-1.158411543;-0.478544948;-0.918408451;0;0.373172077;103
0.168172766;-1.207720803;0.019559244;0.213223227;-0.658886441;0;0.11555976;104
-0.360175642;-0.892742771;1.246424932;0.407378762;0.402148147;0;-0.181473003;105
0.208202166;0.239589523;-3.102921411;-1.593217804;-1.317994299;1;0.950313183;106
1.898274572;-0.856279599;0.031602811;-1.352643041;-0.067755313;1;0.519895129;107
-1.688616939;0.058198549;-0.308071565;-0.499704894;-0.887429083;1;0.941548449;108
0.261613791;-0.141566643;-0.632315571;-0.902492501;-0.337904286;1;-2.348669991;109
0.017004254;-1.837213534;-0.705978362;0.339218309;0.349625563;0;-1.682259196;110
0.418602454;2.223275578;-1.8096796;1.336361526;0.116381872;1;-1.542748226;111
-1.485731978;0.534275978;-0.285610309;-1.456409101;-0.019249948;1;1.370715545;112
-0.614818876;0.424063198;0.738209144;0.169109295;0.147652755;0;1.725386175;113
0.651687009;-1.289079585;-0.540603711;0.782319983;0.331446117;0;0.525774629;114
1.494452176;-0.040131686;0.070618473;-0.508588327;0.170474053;1;0.515215947;115
0.67740932;-0.170636924;-1.214944967;-0.082799097;0.203991165;0;-0.529464057;116
-1.830362427;-1.361952486;-0.03019099;0.741080026;0.171820429;1;0.128282616;117
0.32063868;-1.59489779;1.820591031;-1.084226618;0.648103463;1;0.818820156;118
-0.887247946;0.445309442;1.375227636;-1.270034865;-0.946258236;0;1.07619985;119
-0.03887189;-1.029175664;-1.159724992;0.432742361;0.155998951;1;1.444363287;120
0.067981846;0.179708878;0.055780666;1.010699005;1.237751565;1;-0.958914793;121
-1.569655242;0.777442015;1.607359491;0.547797051;-0.340597859;1;0.080443664;122
0.251478628;-0.244516564;-1.516494695;0.872039366;0.907648192;1;1.347587703;123
0.601865509;-1.490608954;-0.79311301;0.428599595;-1.058946714;0;-0.982223833;124
0.159375162;-1.547964449;0.187467266;1.148335192;0.795519662;0;-0.613102459;125
0.402877876;-1.835631321;-1.985511637;-0.534649015;-0.003599878;0;-1.075789712;126
-0.062282406;-0.14466432;-0.705015272;-0.943044111;-0.58358662;1;-2.410346757;127
0.375989815;-1.400277538;-0.172795753;-0.593507685;0.153103373;1;-1.131633247;128
1.76073765;-0.399375345;-1.287255453;0.132651304;0.090957136;1;-0.528406835;129
-1.114896106;1.042815432;-0.364117799;-1.376318668;1.659301205;0;-0.222739312;130
-0.217351873;-0.855614318;-0.295871851;-0.15741967;-1.218747136;1;0.630997282;131
2.862116766;-0.418852372;0.088071408;1.982124387;2.040462381;1;-0.557818077;132
-0.367998178;-1.902176393;-0.178200775;-1.279156793;0.371669798;1;-0.973340965;133
-1.533691328;0.7045262;-1.082034778;0.505798392;0.011354177;1;0.207903706;134
-0.052118229;-0.519878901;1.157195209;1.190251656;-0.261710507;1;-0.274247755;135
-1.959877708;0.911305138;1.744430313;-0.686278965;0.839636125;1;-0.179286023;136
0.58108331;0.182912487;0.324772853;-0.315362267;1.15478149;1;-0.765463783;137
-0.336888317;1.520979244;-1.205498746;-0.399415242;0.884774496;1;0.504584613;138
0.597677718;0.6044441;1.038023795;1.609894358;-0.013278312;0;0.008968897;139
-0.069541155;0.135982478;-1.081114119;-0.120506399;0.904555704;0;-0.503171211;140
-0.189671579;0.314522434;-0.516007355;-0.156606313;1.33775762;1;-0.398838246;141
-1.902241264;-0.8576441;0.545607106;-2.514486346;-2.892180532;1;0.404628393;142
-1.006946524;-0.491265514;-0.74974243;-0.386027438;-0.246709605;1;-1.618140587;143
1.091001338;0.017993806;0.061991258;-2.241404051;0.003825708;0;-0.193313997;144
-0.175729078;-0.073882627;0.912134918;0.895298991;-1.333821533;1;0.204329884;145
-0.967660355;-1.306737956;-0.769779494;0.353129509;0.53733399;1;0.016884593;146
-0.379389638;-0.391779917;1.49254684;-0.791476884;1.532704642;0;-0.888340111;147
1.814484061;-1.219895302;0.052806386;-0.732997705;0.979618759;1;0.589825843;148
-1.035531868;0.677364088;-0.693816919;0.217791451;1.504236841;0;0.973838845;149
-0.361336283;-0.107782752;-0.514563448;0.465791821;0.846305575;0;0.615711292;150
-1.114640281;-0.071776776;-1.075926916;1.967603913;-1.168253208;1;-0.426486163;151
1.130328279;-0.4579601;1.545024729;0.303389087;0.677561199;1;1.078223297;152
-0.29285432;-0.297823786;0.386731669;0.165208821;-0.913817015;1;0.218364858;153
0.227564124;-0.310412525;1.478994609;0.298641713;-0.378498354;1;-1.576105884;154
-0.566461785;-0.009889313;0.228648751;-0.034258308;0.266384593;1;-0.069654527;155
0.123459575;0.162546306;-2.288089062;0.491913802;0.139132908;0;-0.321067457;156
0.744669628;0.927380402;0.172676918;0.941627906;-0.113530438;0;-1.294131192;157
1.239857119;0.215801877;-3.309905035;-0.305009184;-1.558163757;0;0.50016145;158
-0.537003396;-0.311312121;0.591171171;1.144884346;-1.749197645;1;-0.666952877;159
-0.439556589;0.248755565;-0.4553302;-0.628158543;-0.022925397;0;0.985488482;160
-0.977319468;0.527510614;-0.523597813;-1.794761594;0.227387344;0;-0.812833472;161
1.748266827;0.041476061;-0.556937441;0.463709253;-1.364251729;1;-1.547823384;162
-0.413427628;-1.0011736;1.158135102;-0.422734205;1.710255274;0;-0.080239246;163
-0.829421286;-0.282792226;0.925039461;-0.298776739;-0.282390646;1;-1.814869428;164
0.403483416;1.223866247;0.786505656;-0.175951733;0.495109057;0;-0.202241289;165
-0.775405959;0.258172503;1.265840224;1.356145961;-0.459269006;0;-0.675461925;166
-0.628311598;0.136536459;-1.357555974;-0.673572748;0.07635348;0;0.069032606;167
-1.86946821;-0.069775603;-1.672883607;-0.742135093;-1.156854989;0;0.626147851;168
1.000591147;2.437671189;0.002021841;1.895254138;-0.723636366;0;-0.663749744;169
-1.69577875;1.508352211;1.613514815;-1.007798129;1.162934662;0;-1.984949631;170
0.151032987;-0.855786259;0.695533522;-1.049316898;0.264933528;0;0.334078572;171
-1.088210559;-0.935196619;0.657759495;1.794794142;-0.358111441;0;1.130016288;172
-1.584760573;-0.934553711;0.301758195;-0.319431492;-0.304928073;1;-0.600609387;173
0.091732545;-0.629685235;0.969958701;-0.024029761;-0.178659126;1;1.078145726;174
-1.25819543;-0.602767573;-0.316001179;0.914028646;0.914237602;0;0.15737717;175
-0.170938817;-1.55285554;0.680469597;1.269483001;-2.356941635;1;0.127589084;176
1.357441144;-0.164966492;-0.687295091;-1.551552007;1.856963716;0;1.804502972;177
-0.141675265;0.079953979;-0.614646078;0.291473458;-0.125117441;1;-0.114242659;178
0.351333364;-0.765332088;-1.537548373;-0.708823588;-0.006815861;1;-0.195441506;179
1.653234318;-0.642249113;-2.474983169;0.857365165;-0.838435853;0;-0.211402549;180
-2.002284206;-0.500477599;0.179504265;-0.021554866;-1.329567051;0;-0.141930867;181
-0.741004419;-0.130980987;0.330083787;-0.844402622;-1.691183677;1;1.274550637;182
-0.004632137;-0.063511216;-0.944848736;-0.08126479;-0.436158115;0;0.233170066;183
-0.757199336;-0.558376309;-0.338093491;-0.381460304;1.491627186;1;-0.616329775;184
-0.674788956;-0.806151829;1.247323473;0.055566079;0.625961037;1;0.819129526;185
-0.088482305;-0.995010973;-1.269997299;-0.463081836;1.886301135;1;0.036807022;186
0.892393683;0.912108544;0.808390109;-0.490254778;0.352618968;1;-0.356641104;187
0.125217628;0.262390275;0.034540394;0.797644065;-0.802393703;1;0.736268242;188
-0.396806397;-0.18804405;-0.132931011;-1.004681232;0.927293864;1;2.395194833;189
0.541267187;-1.532182152;-1.550213927;0.541686013;-1.951121207;0;3.086380862;190
0.246040393;-1.229772359;0.304240645;2.821197799;-0.550745421;1;0.529687738;191
-0.751220902;0.562443849;-0.554961578;0.44259658;-1.150177021;0;0.819467301;192
1.639795738;0.653594019;2.387842181;-1.481902852;1.289416051;0;-0.097248773;193
0.275079356;1.226599392;0.985857473;-0.023837729;0.683774608;1;-1.398834872;194
-0.505717472;0.366871992;-0.453345585;-0.983088372;-0.960848225;1;-0.189065956;195
-0.314695533;0.919392216;0.678057495;-1.649344194;-0.742975132;0;1.891858296;196
-1.038745936;0.031738715;1.729480281;-0.165860785;0.451924222;0;-0.410219027;197
-0.592570778;1.245204775;-0.419822799;0.252757229;0.8923156;0;0.973910996;198
-1.739235073;0.693964836;0.408424126;0.858707053;-0.550001234;0;-0.545982023;199
1.354803978;-0.597519651;1.370744544;-0.46543625;-2.225583978;0;1.2247624;200
0.213514407;-0.980778503;0.787549875;-0.897661743;-1.234486018;1;-1.506751435;201
0.097765688;-0.408658305;0.074168719;-2.046840348;-0.412413569;1;0.531660479;202
0.080729866;0.867497951;-0.905800172;0.287867131;0.767649453;1;-0.411237947;203
